text,category
Please be informed that walang sidewalk na madaanan in the vicinity of Igualdad.,infrastructure
Huy pansinin niyo naman to. walang doctor sa health center sa Dinaga. Nakaka-stress!,health
Reporting a concern regarding delayed ang sweldo ng workers at Abella.,employment
"Ask ko lang po kung may action na, di hinahakot ang nabubulok kasi dito sa Panicuason.",waste_management
I would like to report that financial aid for poor students in Tinago.,social_services
Report ko lng inquiry for DOLE TUPAD program d2 s Lerma.,employment
"KAMI PO AY TAGA JESSE ROBREDO COLISEUM, REPORT KO LANG NA MARUMI ANG TUBIG NA LUMALABAS SA GRIPO.",sanitation
"Sir/Ma'am, pa-check naman po ng Metropolitan Cathedral, contractualization issue po kasi.",employment
To the City Government: looking for summer job for students here in Diversion Road. Please investigate.,employment
Good day. We are requesting assistance because naghahanap ng trabaho at Del Rosario.,employment
Good day. We are requesting assistance because kulang ang binigay na relief goods at Cararayan.,social_services
Report ko lng solo parent benefits inquiry d2 s Tabuco.,social_services
To the City Government: medical assistance for indigent here in Plaza Rizal. Please investigate.,social_services
"Grabe naman, hiring ba ng security guard dito sa Plaza Rizal! Ano na??",employment
"Concerned lang po kami sa mga bata, traffic rerouting confusion dito sa Tinago.",traffic
"SHOUTOUT SA LGU, SIRA ANG TULAY, DELIKADO SA UNC GATE. PLEASE ACTIONAN AGAD.",infrastructure
"jusko, riot ng mga kabataan kagabi nanaman sa san isidro. ilang araw na to.",public_safety
Formal complaint: unfinished road works causing traffic located in Tinago.,infrastructure
"Shoutout sa LGU, snatching incident sa kanto sa Centro. Please actionan agad.",public_safety
Help. walng benefits na binibigay s Balatas. Pls fix.,employment
"Sir/Ma'am, pa-check naman po ng Bagumbayan, riot ng mga kabataan kagabi po kasi.",public_safety
Good day. We are requesting assistance because walang available na covid vaccine at Concepcion Grande.,health
"Ask ko lang po kung may action na, inquiry for DOLE TUPAD program kasi dito sa Tabuco.",employment
"Ask ko lang po kung may action na, masungit ang nurse sa clinic kasi dito sa UNC gate.",health
"Sir/Ma'am, pa-check naman po ng Panicuason, high blood pressure monitoring request po kasi.",health
Good day. We are requesting assistance because masungit ang nurse sa clinic at Del Rosario.,health
Huy pansinin niyo naman to. unsanitary street food vendors sa LCC Mall. Nakaka-stress!,sanitation
Urgent: financial aid for poor students d2 s Bicol Central Station.,social_services
Anyone from city hall? road obstruction by vendors here in Sabang. So hassle.,traffic
"Ask ko lang po kung may action na, looking for summer job for students kasi dito sa Del Rosario.",employment
To the City Government: looking for summer job for students here in Magsaysay Avenue. Please investigate.,employment
Reporting a concern regarding feeding program request for kids at Diversion Road.,social_services
Kailan po kaya maayos ang Plaza Rizal? snatching incident sa kanto po kasi.,public_safety
Formal complaint: maraming bata ang nilalagnat located in San Francisco.,health
report ko lng may putol na kable s daan d2 s sm naga area.,utilities
"Sir/Ma'am, pa-check naman po ng UNC gate, drainage cover is missing po kasi.",infrastructure
"Kami po ay taga Magsaysay Avenue, report ko lang na may putol na kable sa daan.",utilities
Update po s employer not paying SSS contribution s San Francisco? Wala pa action.,employment
Huy pansinin niyo naman to. medical assistance for indigent sa Plaza Rizal. Nakaka-stress!,social_services
Good day. We are requesting assistance because meter reading error complaint at Pacol.,utilities
Pwede ba mag-reklamo? low water pressure tuwing umaga kasi sa Sabang. Thanks.,utilities
To the City Government: walang benefits na binibigay here in Calauag. Please investigate.,employment
"Shoutout sa LGU, nagsusunog ng plastic ang kapitbahay sa Ateneo Avenue. Please actionan agad.",waste_management
"Kami po ay taga Sabang, report ko lang na vawc desk assistance needed.",social_services
"Reporting a concern regarding daming lamok, need fumigation at Santa Cruz.",health
"Shoutout sa LGU, looking for summer job for students sa UNC gate. Please actionan agad.",employment
Reporting a concern regarding may putol na kable sa daan at Santa Cruz.,utilities
"Ask ko lang po kung may action na, puno na ang septic tank kasi dito sa Ateneo Avenue.",sanitation
Help. kulng ng binigay na relief goods s Bicol Central Station. Pls fix.,social_services
To the City Government: traffic rerouting confusion here in Igualdad. Please investigate.,traffic
Good day. We are requesting assistance because estero needs cleaning at Ecology Park.,sanitation
Urgent: looking for summer job for students d2 s Ecology Park.,employment
Reporting a concern regarding walang benefits na binibigay at Pacol.,employment
Kailan po kaya maayos ang Diversion Road? contractualization issue po kasi.,employment
To the City Government: basura bumabara sa drainage here in Liboton. Please investigate.,waste_management
Concern lng re: penalty for littering inquiry s Jesse Robredo Coliseum.,waste_management
Magtatanong lang po regarding schedule ng tuli operation sa Plaza Rizal?,health
Parang wala namang action. ubos na ang gamot sa center pa rin sa Diversion Road.,health
"Shoutout sa LGU, walang tubig simula kanina sa Mabolo. Please actionan agad.",utilities
Urgent: basketball court needs renovation d2 s Pnganiban Drive.,infrastructure
Fyi sumabog ng transformer s Concepcion Grande.,utilities
Huy pansinin niyo naman to. akyat bahay incident report sa Panganiban Drive. Nakaka-stress!,public_safety
Formal complaint: sumabog ang transformer located in Panicuason.,utilities
Anyone from city hall? shocking electricity bill amount here in Ecology Park. So hassle.,utilities
"Grabe naman, road rage incident report dito sa Magsaysay Avenue! Ano na??",traffic
Fyi no entry violation reports s SM Naga area.,traffic
"Urgent: sira ng tulay, delikado d2 s Pnganiban Drive.",infrastructure
"Shoutout sa LGU, grabe ang traffic ngayon sa Ecology Park. Please actionan agad.",traffic
"Concerned lang po kami sa mga bata, pagtapon ng basura sa ilog dito sa Ateneo Avenue.",waste_management
"Sir/Ma'am, pa-check naman po ng Tabuco, dumi ng aso sa sidewalk po kasi.",sanitation
"GRABE NAMAN, DIRTY WATER SUPPLY FORM FAUCET DITO SA CALAUAG! ANO NA??",utilities
Reporting a concern regarding birthday cash gift for senior at Plaza Quince.,social_services
Formal complaint: tumataas ang cases ng dengue located in Concepcion Pequeña.,health
Fyi recycling inquiry s Tringulo.,waste_management
Huy pansinin niyo naman to. no entry violation reports sa Naga City People's Mall. Nakaka-stress!,traffic
"Concerned lang po kami sa mga bata, suspicious person taking photos dito sa Jesse Robredo Coliseum.",public_safety
"Kami po ay taga Igualdad, report ko lang na walang garbage collector personnel.",waste_management
Formal complaint: di hinahakot ang nabubulok located in Tinago.,waste_management
Anyone from city hall? social pension payout schedule here in Peñafrancia. So hassle.,social_services
I would like to report that faded pedestrian lane markings in Tabuco.,traffic
To the City Government: medical assistance for indigent here in Del Rosario. Please investigate.,social_services
Reporting a concern regarding sira ang traffic light at Panicuason.,traffic
To the City Government: tambak na basura sa kalsada here in Balatas. Please investigate.,sanitation
Help. road obstruction by vendors s Santa Cruz. Pls fix.,traffic
Magtatanong lang po regarding walang sidewalk na madaanan sa Ecology Park?,infrastructure
Anyone from city hall? vandalism sa pader ng school here in San Felipe. So hassle.,public_safety
"Shoutout sa LGU, child abuse report sa San Isidro. Please actionan agad.",social_services
Kailan po kaya maayos ang Jesse Robredo Coliseum? need namin ng schedule for anti-rabies po kasi.,health
Magtatanong lang po regarding nagsusunog ng plastic ang kapitbahay sa Bicol Central Station?,waste_management
GOOD DAY. WE ARE REQUESTING ASSISTANCE BECAUSE NAGSUSUNOG NG PLASTIC ANG KAPITBAHAY AT DINAGA.,waste_management
Concern lng re: sumabog ng transformer s Jesse Robredo Coliseum.,utilities
Concern lng re: water pipe leak s kalsda s Tringulo.,utilities
GOOD DAY. WE ARE REQUESTING ASSISTANCE BECAUSE GANG WAR THREAT AT CALAUAG.,public_safety
"Grabe naman, illegal parking sa kalsada dito sa Centro! Ano na??",traffic
"Concerned lang po kami sa mga bata, traffic enforcer nangongotong dito sa Concepcion Pequeña.",traffic
Good day. We are requesting assistance because marumi ang tubig na lumalabas sa gripo at Jesse Robredo Coliseum.,sanitation
To the City Government: vawc desk assistance needed here in Abella. Please investigate.,social_services
"Concerned lang po kami sa mga bata, riot ng mga kabataan kagabi dito sa Sabang.",public_safety
Help. pest control request for barngay hall s Diversion Road. Pls fix.,sanitation
"Jusko, meter reading error complaint nanaman sa Centro. Ilang araw na to.",utilities
Report ko lng bulky waste pickup request d2 s Panicuason.,waste_management
I would like to report that sobrang dilim ng eskinita in Triangulo.,public_safety
To the City Government: wala pa kaming natatanggap na ayuda here in Diversion Road. Please investigate.,social_services
Reporting a concern regarding jeepney cutting trip violation at Plaza Quince.,traffic
Parang wala namang action. medical certificate request for indigent pa rin sa Dayangdang.,health
Fyi maraming bata ng nilalagnat s San Felipe.,health
"grabe naman, openings for construction workers dito sa unc gate! ano na??",employment
Pwede ba mag-reklamo? walang doctor sa health center kasi sa Dayangdang. Thanks.,health
Urgent: penalty for littering inquiry d2 s Diversion Road.,waste_management
Good day. We are requesting assistance because akyat bahay incident report at Triangulo.,public_safety
kailan po kaya maayos ang san francisco? brownout nanaman dito po kasi.,utilities
"SIR/MA'AM, PA-CHECK NAMAN PO NG TRIANGULO, NAGKALAT NA USED FACE MASKS PO KASI.",sanitation
"Kami po ay taga Liboton, report ko lang na unsanitary street food vendors.",sanitation
"Kami po ay taga SM Naga area, report ko lang na employer not paying SSS contribution.",employment
"Jusko, water pipe leak sa kalsada nanaman sa Liboton. Ilang araw na to.",utilities
Please be informed that jeepney cutting trip violation in the vicinity of Dinaga.,traffic
Anyone from city hall? road widening project delay here in Liboton. So hassle.,infrastructure
"kami po ay taga naga city people's mall, report ko lang na may magnanakaw na umaaligid.",public_safety
Good day. We are requesting assistance because vawc desk assistance needed at San Francisco.,social_services
report ko lng marumi ng tubig na lumalabas s gripo d2 s calauag.,sanitation
"concerned lang po kami sa mga bata, suspicious drug related activity dito sa naga city people's mall.",public_safety
Update po s may magnanakaw na umaaligid s Ateneo Avenue? Wala pa action.,public_safety
Report ko lng requesting ambulance assistance d2 s Dinaga.,health
Pwede ba mag-reklamo? hiring ba ng security guard kasi sa Dinaga. Thanks.,employment
Formal complaint: suspicious person taking photos located in Tabuco.,public_safety
gud pm. suspicious person taking photos s tabuco. tnx.,public_safety
"Concerned lang po kami sa mga bata, barangay hall renovation request dito sa San Felipe.",infrastructure
"Magtatanong lang po regarding daming lamok, need fumigation sa San Felipe?",health
Concern lng re: maraming bata ng nilalagnat s Ecology Park.,health
Good day. We are requesting assistance because shocking electricity bill amount at Mabolo.,utilities
Gud pm. unpaid overtime pay s Pnganiban Drive. Tnx.,employment
kailan po kaya maayos ang panicuason? suspicious drug related activity po kasi.,public_safety
Please be informed that naghahanap ng trabaho in the vicinity of Cararayan.,employment
Pwede ba mag-reklamo? basurahan sa plaza puno na kasi sa Plaza Quince. Thanks.,waste_management
Help. basurahan s plaza puno na s Peñafrancia. Pls fix.,waste_management
Good day. We are requesting assistance because hiring ba ng security guard at Concepcion Grande.,employment
Fyi di hinahakot ng nabubulok s San Isidro.,waste_management
"Jusko, drag racing ng motor sa gabi nanaman sa Del Rosario. Ilang araw na to.",public_safety
